run_id,run_family,S,eta,T,rho,iteration,assignment,all_tied_optima,tie_count,objective_value,weights,regrets,clipped_regrets,pre_mixing_weights,next_weights,weight_entropy,effective_environments,effective_fraction
B4-focused-s5-eta0p5-t3-rho0,B4-focused,5,0.5,3,0.0,0,"[1,0,2,2]","[[1,0,2,2]]",1,0.25322744030904637,"[0.2,0.2,0.2,0.2,0.2]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.19070967670630076,0.18703753587621874,0.22148392437715472,0.19818378778210677,0.20258507525821903]","[0.19070967670630076,0.18703753587621874,0.22148392437715472,0.19818378778210677,0.20258507525821903]",1.6094379124341005,5.000000000000001,1.0000000000000002
B4-focused-s5-eta0p5-t3-rho0,B4-focused,5,0.5,3,0.0,1,"[1,0,2,2]","[[1,0,2,2]]",1,0.253983343608563,"[0.19070967670630076,0.18703753587621874,0.22148392437715472,0.19818378778210677,0.20258507525821903]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.18119328481651745,0.17428266127566172,0.24438866466274972,0.19567389394682289,0.2044614952982481]","[0.18119328481651745,0.17428266127566172,0.24438866466274972,0.19567389394682289,0.2044614952982481]",1.6076496987450657,4.991066921062296,0.9982133842124592
B4-focused-s5-eta0p5-t3-rho0,B4-focused,5,0.5,3,0.0,2,"[1,0,2,2]","[[1,0,2,2]]",1,0.2547378368492875,"[0.18119328481651745,0.17428266127566172,0.24438866466274972,0.19567389394682289,0.2044614952982481]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]",,,1.6021015873033633,4.963452600070614,0.9926905200141227
B4-focused-s5-eta0p5-t5-rho0,B4-focused,5,0.5,5,0.0,0,"[1,0,2,2]","[[1,0,2,2]]",1,0.25322744030904637,"[0.2,0.2,0.2,0.2,0.2]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.19070967670630076,0.18703753587621874,0.22148392437715472,0.19818378778210677,0.20258507525821903]","[0.19070967670630076,0.18703753587621874,0.22148392437715472,0.19818378778210677,0.20258507525821903]",1.6094379124341005,5.000000000000001,1.0000000000000002
B4-focused-s5-eta0p5-t5-rho0,B4-focused,5,0.5,5,0.0,1,"[1,0,2,2]","[[1,0,2,2]]",1,0.253983343608563,"[0.19070967670630076,0.18703753587621874,0.22148392437715472,0.19818378778210677,0.20258507525821903]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.18119328481651745,0.17428266127566172,0.24438866466274972,0.19567389394682289,0.2044614952982481]","[0.18119328481651745,0.17428266127566172,0.24438866466274972,0.19567389394682289,0.2044614952982481]",1.6076496987450657,4.991066921062296,0.9982133842124592
B4-focused-s5-eta0p5-t5-rho0,B4-focused,5,0.5,5,0.0,2,"[1,0,2,2]","[[1,0,2,2]]",1,0.2547378368492875,"[0.18119328481651745,0.17428266127566172,0.24438866466274972,0.19567389394682289,0.2044614952982481]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.17150646100923264,0.16178885908650464,0.2686512871216346,0.19247160571406252,0.20558178706856556]","[0.17150646100923264,0.16178885908650464,0.2686512871216346,0.19247160571406252,0.20558178706856556]",1.6021015873033633,4.963452600070614,0.9926905200141227
B4-focused-s5-eta0p5-t5-rho0,B4-focused,5,0.5,5,0.0,3,"[1,0,2,2]","[[1,0,2,2]]",1,0.25548810141948475,"[0.17150646100923264,0.16178885908650464,0.2686512871216346,0.19247160571406252,0.20558178706856556]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.1617099394354629,0.14961008984266164,0.2941810099985614,0.18858984046536828,0.20590912025794572]","[0.1617099394354629,0.14961008984266164,0.2941810099985614,0.18858984046536828,0.20590912025794572]",1.5925489420088188,4.916264243601053,0.9832528487202106
B4-focused-s5-eta0p5-t5-rho0,B4-focused,5,0.5,5,0.0,4,"[1,0,2,2]","[[1,0,2,2]]",1,0.2562311430229897,"[0.1617099394354629,0.14961008984266164,0.2941810099985614,0.18858984046536828,0.20590912025794572]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]",,,1.5787977345942557,4.849122373192202,0.9698244746384403
B4-focused-s5-eta1-t3-rho0,B4-focused,5,1.0,3,0.0,0,"[1,0,2,2]","[[1,0,2,2]]",1,0.25322744030904637,"[0.2,0.2,0.2,0.2,0.2]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.18119328481651742,0.17428266127566175,0.2443886646627497,0.19567389394682294,0.20446149529824817]","[0.18119328481651742,0.17428266127566175,0.2443886646627497,0.19567389394682294,0.20446149529824817]",1.6094379124341005,5.000000000000001,1.0000000000000002
B4-focused-s5-eta1-t3-rho0,B4-focused,5,1.0,3,0.0,1,"[1,0,2,2]","[[1,0,2,2]]",1,0.2547378368492875,"[0.18119328481651742,0.17428266127566175,0.2443886646627497,0.19567389394682294,0.20446149529824817]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.16170993943546283,0.14961008984266166,0.29418100999856134,0.18858984046536836,0.20590912025794586]","[0.16170993943546283,0.14961008984266166,0.29418100999856134,0.18858984046536836,0.20590912025794586]",1.6021015873033635,4.963452600070615,0.992690520014123
B4-focused-s5-eta1-t3-rho0,B4-focused,5,1.0,3,0.0,2,"[1,0,2,2]","[[1,0,2,2]]",1,0.2562311430229897,"[0.16170993943546283,0.14961008984266166,0.29418100999856134,0.18858984046536836,0.20590912025794586]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]",,,1.5787977345942557,4.849122373192202,0.9698244746384403
B4-focused-s5-eta1-t5-rho0,B4-focused,5,1.0,5,0.0,0,"[1,0,2,2]","[[1,0,2,2]]",1,0.25322744030904637,"[0.2,0.2,0.2,0.2,0.2]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.18119328481651742,0.17428266127566175,0.2443886646627497,0.19567389394682294,0.20446149529824817]","[0.18119328481651742,0.17428266127566175,0.2443886646627497,0.19567389394682294,0.20446149529824817]",1.6094379124341005,5.000000000000001,1.0000000000000002
B4-focused-s5-eta1-t5-rho0,B4-focused,5,1.0,5,0.0,1,"[1,0,2,2]","[[1,0,2,2]]",1,0.2547378368492875,"[0.18119328481651742,0.17428266127566175,0.2443886646627497,0.19567389394682294,0.20446149529824817]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.16170993943546283,0.14961008984266166,0.29418100999856134,0.18858984046536836,0.20590912025794586]","[0.16170993943546283,0.14961008984266166,0.29418100999856134,0.18858984046536836,0.20590912025794586]",1.6021015873033635,4.963452600070615,0.992690520014123
B4-focused-s5-eta1-t5-rho0,B4-focused,5,1.0,5,0.0,2,"[1,0,2,2]","[[1,0,2,2]]",1,0.2562311430229897,"[0.16170993943546283,0.14961008984266166,0.29418100999856134,0.18858984046536836,0.20590912025794586]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.14204890941090012,0.1264078828743515,0.3485417312614642,0.1788999716521486,0.2041015048011356]","[0.14204890941090012,0.1264078828743515,0.3485417312614642,0.1788999716521486,0.2041015048011356]",1.5787977345942557,4.849122373192202,0.9698244746384403
B4-focused-s5-eta1-t5-rho0,B4-focused,5,1.0,5,0.0,3,"[1,0,2,2]","[[1,0,2,2]]",1,0.257683065987398,"[0.14204890941090012,0.1264078828743515,0.3485417312614642,0.1788999716521486,0.2041015048011356]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.12274713682098023,0.10506539779975073,0.4062255272816939,0.16694542726501907,0.1990165108325561]","[0.12274713682098023,0.10506539779975073,0.4062255272816939,0.16694542726501907,0.1990165108325561]",1.5382438997725993,4.65640597128109,0.9312811942562179
B4-focused-s5-eta1-t5-rho0,B4-focused,5,1.0,5,0.0,4,"[1,0,2,2]","[[1,0,2,2]]",1,0.25906863042335815,"[0.12274713682098023,0.10506539779975073,0.4062255272816939,0.16694542726501907,0.1990165108325561]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]",,,1.4802881792415725,4.394211819101962,0.8788423638203924
B4-focused-s8-eta0-t3-rho0,B4-focused,8,0.0,3,0.0,0,"[0,2,1,2]","[[0,2,1,2]]",1,0.2496935193104875,"[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]","[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]",2.0794415416798357,7.999999999999998,0.9999999999999998
B4-focused-s8-eta0-t3-rho0,B4-focused,8,0.0,3,0.0,1,"[0,2,1,2]","[[0,2,1,2]]",1,0.2496935193104875,"[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]","[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]",2.0794415416798357,7.999999999999998,0.9999999999999998
B4-focused-s8-eta0-t3-rho0,B4-focused,8,0.0,3,0.0,2,"[0,2,1,2]","[[0,2,1,2]]",1,0.2496935193104875,"[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]",,,2.0794415416798357,7.999999999999998,0.9999999999999998
B4-focused-s8-eta0-t5-rho0,B4-focused,8,0.0,5,0.0,0,"[0,2,1,2]","[[0,2,1,2]]",1,0.2496935193104875,"[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]","[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]",2.0794415416798357,7.999999999999998,0.9999999999999998
B4-focused-s8-eta0-t5-rho0,B4-focused,8,0.0,5,0.0,1,"[0,2,1,2]","[[0,2,1,2]]",1,0.2496935193104875,"[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]","[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]",2.0794415416798357,7.999999999999998,0.9999999999999998
B4-focused-s8-eta0-t5-rho0,B4-focused,8,0.0,5,0.0,2,"[0,2,1,2]","[[0,2,1,2]]",1,0.2496935193104875,"[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]","[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]",2.0794415416798357,7.999999999999998,0.9999999999999998
B4-focused-s8-eta0-t5-rho0,B4-focused,8,0.0,5,0.0,3,"[0,2,1,2]","[[0,2,1,2]]",1,0.2496935193104875,"[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]","[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]",2.0794415416798357,7.999999999999998,0.9999999999999998
B4-focused-s8-eta0-t5-rho0,B4-focused,8,0.0,5,0.0,4,"[0,2,1,2]","[[0,2,1,2]]",1,0.2496935193104875,"[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]",,,2.0794415416798357,7.999999999999998,0.9999999999999998
B4-focused-s8-eta0p25-t3-rho0,B4-focused,8,0.25,3,0.0,0,"[0,2,1,2]","[[0,2,1,2]]",1,0.2496935193104875,"[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.12280203350971026,0.12414524721255366,0.13233974652327343,0.12372573269995363,0.1265677084228443,0.1235145164334953,0.12529101336463697,0.1216140018335324]","[0.12280203350971026,0.12414524721255366,0.13233974652327343,0.12372573269995363,0.1265677084228443,0.1235145164334953,0.12529101336463697,0.1216140018335324]",2.0794415416798357,7.999999999999998,0.9999999999999998
B4-focused-s8-eta0p25-t3-rho0,B4-focused,8,0.25,3,0.0,1,"[0,2,1,2]","[[0,2,1,2]]",1,0.2499007166014345,"[0.12280203350971026,0.12414524721255366,0.13233974652327343,0.12372573269995363,0.1265677084228443,0.1235145164334953,0.12529101336463697,0.1216140018335324]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.12056818375326847,0.123220168144964,0.14002390939933645,0.12238879828685353,0.12807590574975633,0.12197128708133012,0.12550512065002542,0.11824662693446558]","[0.12056818375326847,0.123220168144964,0.14002390939933645,0.12238879828685353,0.12807590574975633,0.12197128708133012,0.12550512065002542,0.11824662693446558]",2.079135997368026,7.997556018896796,0.9996945023620994
B4-focused-s8-eta0p25-t3-rho0,B4-focused,8,0.25,3,0.0,2,"[0,2,1,2]","[[0,2,1,2]]",1,0.25011369997046357,"[0.12056818375326847,0.123220168144964,0.14002390939933645,0.12238879828685353,0.12807590574975633,0.12197128708133012,0.12550512065002542,0.11824662693446558]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]",,,2.0781917485052417,7.990007899933102,0.9987509874916377
B4-focused-s8-eta0p25-t5-rho0,B4-focused,8,0.25,5,0.0,0,"[0,2,1,2]","[[0,2,1,2]]",1,0.2496935193104875,"[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.12280203350971026,0.12414524721255366,0.13233974652327343,0.12372573269995363,0.1265677084228443,0.1235145164334953,0.12529101336463697,0.1216140018335324]","[0.12280203350971026,0.12414524721255366,0.13233974652327343,0.12372573269995363,0.1265677084228443,0.1235145164334953,0.12529101336463697,0.1216140018335324]",2.0794415416798357,7.999999999999998,0.9999999999999998
B4-focused-s8-eta0p25-t5-rho0,B4-focused,8,0.25,5,0.0,1,"[0,2,1,2]","[[0,2,1,2]]",1,0.2499007166014345,"[0.12280203350971026,0.12414524721255366,0.13233974652327343,0.12372573269995363,0.1265677084228443,0.1235145164334953,0.12529101336463697,0.1216140018335324]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.12056818375326847,0.123220168144964,0.14002390939933645,0.12238879828685353,0.12807590574975633,0.12197128708133012,0.12550512065002542,0.11824662693446558]","[0.12056818375326847,0.123220168144964,0.14002390939933645,0.12238879828685353,0.12807590574975633,0.12197128708133012,0.12550512065002542,0.11824662693446558]",2.079135997368026,7.997556018896796,0.9996945023620994
B4-focused-s8-eta0p25-t5-rho0,B4-focused,8,0.25,5,0.0,2,"[0,2,1,2]","[[0,2,1,2]]",1,0.25011369997046357,"[0.12056818375326847,0.123220168144964,0.14002390939933645,0.12238879828685353,0.12807590574975633,0.12197128708133012,0.12550512065002542,0.11824662693446558]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.118299375161445,0.12222388056935249,0.14805963378143622,0.12098899757454064,0.12951931131261238,0.1203704218804633,0.12563930952397226,0.11489907019617764]","[0.118299375161445,0.12222388056935249,0.14805963378143622,0.12098899757454064,0.12951931131261238,0.1203704218804633,0.12563930952397226,0.11489907019617764]",2.0781917485052417,7.990007899933102,0.9987509874916377
B4-focused-s8-eta0p25-t5-rho0,B4-focused,8,0.25,5,0.0,3,"[0,2,1,2]","[[0,2,1,2]]",1,0.25033257578900037,"[0.118299375161445,0.12222388056935249,0.14805963378143622,0.12098899757454064,0.12951931131261238,0.1203704218804633,0.12563930952397226,0.11489907019617764]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.11599669008151219,0.12115567281819414,0.15645323844659037,0.11952630680981742,0.13089258096805273,0.11871220529345412,0.12569067270558268,0.11157263287679633]","[0.11599669008151219,0.12115567281819414,0.15645323844659037,0.11952630680981742,0.13089258096805273,0.11871220529345412,0.12569067270558268,0.11157263287679633]",2.076566725494103,7.9770344971304805,0.9971293121413101
B4-focused-s8-eta0p25-t5-rho0,B4-focused,8,0.25,5,0.0,4,"[0,2,1,2]","[[0,2,1,2]]",1,0.2505574334465205,"[0.11599669008151219,0.12115567281819414,0.15645323844659037,0.11952630680981742,0.13089258096805273,0.11871220529345412,0.12569067270558268,0.11157263287679633]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]",,,2.0742181866179856,7.958322103490697,0.9947902629363371
B4-focused-s8-eta0p5-t3-rho0,B4-focused,8,0.5,3,0.0,0,"[0,2,1,2]","[[0,2,1,2]]",1,0.2496935193104875,"[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.12056818375326848,0.12322016814496403,0.1400239093993365,0.12238879828685356,0.12807590574975633,0.12197128708133011,0.12550512065002542,0.1182466269344656]","[0.12056818375326848,0.12322016814496403,0.1400239093993365,0.12238879828685356,0.12807590574975633,0.12197128708133011,0.12550512065002542,0.1182466269344656]",2.0794415416798357,7.999999999999998,0.9999999999999998
B4-focused-s8-eta0p5-t3-rho0,B4-focused,8,0.5,3,0.0,1,"[0,2,1,2]","[[0,2,1,2]]",1,0.25011369997046357,"[0.12056818375326848,0.12322016814496403,0.1400239093993365,0.12238879828685356,0.12807590574975633,0.12197128708133011,0.12550512065002542,0.1182466269344656]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.11599669008151216,0.12115567281819418,0.15645323844659045,0.11952630680981743,0.13089258096805267,0.11871220529345404,0.12569067270558262,0.11157263287679632]","[0.11599669008151216,0.12115567281819418,0.15645323844659045,0.11952630680981743,0.13089258096805267,0.11871220529345404,0.12569067270558262,0.11157263287679632]",2.078191748505242,7.990007899933105,0.9987509874916382
B4-focused-s8-eta0p5-t3-rho0,B4-focused,8,0.5,3,0.0,2,"[0,2,1,2]","[[0,2,1,2]]",1,0.25055743344652043,"[0.11599669008151216,0.12115567281819418,0.15645323844659045,0.11952630680981743,0.13089258096805267,0.11871220529345404,0.12569067270558262,0.11157263287679632]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]",,,2.0742181866179856,7.958322103490697,0.9947902629363371
B4-focused-s8-eta0p5-t5-rho0,B4-focused,8,0.5,5,0.0,0,"[0,2,1,2]","[[0,2,1,2]]",1,0.2496935193104875,"[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.12056818375326848,0.12322016814496403,0.1400239093993365,0.12238879828685356,0.12807590574975633,0.12197128708133011,0.12550512065002542,0.1182466269344656]","[0.12056818375326848,0.12322016814496403,0.1400239093993365,0.12238879828685356,0.12807590574975633,0.12197128708133011,0.12550512065002542,0.1182466269344656]",2.0794415416798357,7.999999999999998,0.9999999999999998
B4-focused-s8-eta0p5-t5-rho0,B4-focused,8,0.5,5,0.0,1,"[0,2,1,2]","[[0,2,1,2]]",1,0.25011369997046357,"[0.12056818375326848,0.12322016814496403,0.1400239093993365,0.12238879828685356,0.12807590574975633,0.12197128708133011,0.12550512065002542,0.1182466269344656]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0]","[0.11599669008151216,0.12115567281819418,0.15645323844659045,0.11952630680981743,0.13089258096805267,0.11871220529345404,0.12569067270558262,0.11157263287679632]","[0.11599669008151216,0.12115567281819418,0.15645323844659045,0.11952630680981743,0.13089258096805267,0.11871220529345404,0.12569067270558262,0.11157263287679632]",2.078191748505242,7.990007899933105,0.9987509874916382
